"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010038","response to metal ion","95/3787","347/18805",0.273775216138329,1.35947793490395,3.39399640934467,0.000651113012587316,0.0224133133179095,0.0188178815725785,"CPNE6/ITPKB/CUTA/GPI/G6PD/ATP13A2/ERCC1/HPCA/ITPKA/ATP5F1D/MT2A/GSS/ANXA11/PAM/TXNIP/P2RX5/NDRG1/AHCYL1/RYR2/ABCC8/MCOLN1/CYP11B1/MT1F/GRIA1/SLC25A23/TF/SERPINF1/SNCA/NEK7/ENDOG/MT1X/MT1E/B2M/TUBA1A/KCNMA1/NFE2L2/KCNMB4/KCNH1/BRAF/CALM3/MT1M/NRXN1/BNIP3/PDCD6/PLSCR1/CALM1/UROS/MT1H/KCNB1/GPHN/ABAT/ADCY1/CASP8/PPP1CA/TERT/CYBRD1/ITPR3/CAMK2D/MAPT/TNFRSF11B/KHK/SLC11A2/MEF2C/ADAMTS13/CLIC4/ENTPD6/KMT2A/NPC1/PPP3CA/MT1G/CPNE5/DTYMK/VCAM1/NFATC2/NUDT1/CPNE3/ATP1A2/DDX19A/BSG/JUND/SETD2/CALR/TFR2/CACNG2/SUCNR1/CREB1/HFE/SLC30A3/EGFR/ABCC9/MDM2/KCNIP2/RASGRP2/SDC1/PRKAA2",95
"GO:0009152","purine ribonucleotide biosynthetic process","49/3787","157/18805",0.312101910828025,1.54979573095353,3.47377578201608,0.000656549054890943,0.0224769389556927,0.0188713007034227,"ALDOA/NDUFS8/ATP5MC1/ATP5MF/NDUFV3/NDUFS7/ATP5F1D/ADSL/NDUFB4/SPHK2/NME7/NDUFS1/ATP6V0C/IMPDH2/NDUFB7/NDUFA3/ATP5F1B/ADCY9/NDUFB11/ATP5F1C/GUCY1A1/AK1/MTHFD1/MT-ND6/ANTKMT/APRT/NDUFS6/ENO1/ATP6V1A/ATP5MJ/NDUFA7/PPARA/NDUFV1/ATP5MK/AK4/ADCY1/AK3/NUDT2/AMPD2/NPR2/ADCY5/ADK/NDUFA10/SDHB/AK2/GUCY1A2/ATP5IF1/ATP5PF/AK5",49
"GO:0035265","organ growth","55/3787","181/18805",0.303867403314917,1.50890586726618,3.45467333378381,0.000661200760339215,0.0225131671930716,0.018901717387958,"G6PD/RBP4/FOXP1/PDLIM5/EHMT2/YAP1/ACACB/FGF2/TGFB2/HEG1/FGF9/LATS2/DDR2/RGS4/PPARA/FGFR1/TOMM70/RARB/FOSL2/THBS3/CYP19A1/FES/SORBS2/YY1/SOX9/FGFR2/TGFBR1/TGFBR3/BMP10/IGF1/MEF2C/NPR2/YBX3/SKI/MSX2/WWC1/BMPR1A/MESP1/FOXC1/WWC2/MAEL/LEPR/COL27A1/PTEN/AKT1/PROX1/IL7/CTDP1/S1PR1/SMO/RSPO2/PRKG1/ESR1/PIM1/ACVR2B",55
"GO:0009165","nucleotide biosynthetic process","68/3787","234/18805",0.290598290598291,1.44301580530786,3.42433486925572,0.000666160953314774,0.0225594506622544,0.0189405762942471,"ALDOA/NADSYN1/NDUFS8/ATP5MC1/ATP5MF/NDUFV3/NDUFS7/ATP5F1D/ADSL/NDUFB4/FLAD1/SPHK2/NME7/NDUFS1/NADK/ATP6V0C/IMPDH2/NDUFB7/NDUFA3/ATP5F1B/ADCY9/UCKL1/NAPRT/NDUFB11/ATP5F1C/GUCY1A1/AK1/MTHFD1/MT-ND6/ANTKMT/AK9/APRT/NDUFS6/ENO1/ATP6V1A/ATP5MJ/NDUFA7/PPARA/MTHFD2L/NAMPT/NDUFV1/ATP5MK/AK4/ADCY1/CAD/KYNU/AK3/NUDT2/AMPD2/CTPS1/UCK1/NPR2/DTYMK/PARP9/UMPS/ADCY5/ADK/NDUFA10/SDHB/AK2/GUCY1A2/ATP5IF1/TBPL1/KARS1/UPP2/ATP5PF/AK5/QPRT",68
"GO:0045669","positive regulation of osteoblast differentiation","28/3787","77/18805",0.363636363636364,1.80569892214994,3.55745298108873,0.000692018189603184,0.0233091073003438,0.019569976759746,"CEBPB/WWTR1/BMPR1B/YAP1/FGF2/BMP7/DDR2/ZHX3/NELL1/SFRP2/IL6R/IL6ST/IL6/IGF1/MEF2C/HGF/MSX2/PPP3CA/RUNX2/BMPR1A/SMAD5/GDF10/TENT5A/NPNT/TP63/JUND/FERMT2/ACVR2B",28
"GO:0045859","regulation of protein kinase activity","100/3787","369/18805",0.2710027100271,1.34571057883803,3.36790029890664,0.000696541574291448,0.02333600514939,0.01959255979023,"TSC2/MAP3K12/TESK1/THY1/TSPYL2/GPRC5B/HGS/MEN1/WWTR1/MACROH2A1/ZGPAT/FGF1/PTPRC/RASSF2/CDC37/ANGPT1/SNCA/JTB/NTRK3/EFNA1/PAK1/FGF2/TGFB2/RPS3/HEG1/MAP2K2/PAK2/PTK2/ADAM17/LATS2/AGAP2/DDR2/MAP2K3/CALM3/ERN1/CCNT1/MAPK8IP1/CALM1/FGFR1/CAMKK2/TNFRSF10B/MAP3K5/MAPRE3/UCHL1/GTF2H1/KSR1/FLT1/EPHA4/PDPK1/COPS8/SERPINB3/ADRA2C/SYNPO2/PTK6/ADAR/LYN/IGF1/APOE/DUSP10/SRC/HSPB1/IRAK3/NPM1/TLR4/ACTB/RAPGEF2/PIK3R5/WARS1/PPM1E/HEXIM2/SLC8A1/SASH1/TPX2/PREX2/GAS6/IPO7/CCND2/SLC8A2/ZFP91/CEP85/PTEN/AKT1/PDGFRB/PROX1/RAP2B/EPHB2/PREX1/CARD14/CHMP6/UNC119/CDK12/EGFR/CCNG1/RIPK3/ITGB3/TOM1L1/LCP2/PIM1/MAP2K7/TRAF6",100
"GO:0090174","organelle membrane fusion","42/3787","130/18805",0.323076923076923,1.60429404237168,3.47181365836028,0.000711811927889252,0.0237207538735434,0.0199155890462631,"CORO1A/CPLX1/STXBP1/ATP13A2/VPS16/SEPTIN8/CPLX2/STX1B/RPH3A/RAB7A/RAB4B/ANKFY1/VPS4A/SNAP25/ZNRF1/SNCA/SNAP47/STX8/RAB3A/SYT7/SYT5/PIP4K2A/SYT13/SYT3/DOC2A/SNAP29/VPS8/GRIK5/ANXA1/STX7/VPS41/VTI1A/VAMP4/GOSR2/VPS39/CAV2/SOX30/RPH3AL/CHMP6/ANXA2/SNAP23/VAMP7",42
"GO:0017158","regulation of calcium ion-dependent exocytosis","17/3787","39/18805",0.435897435897436,2.16452370796179,3.65562388200845,0.000749415611278036,0.0248417397071793,0.0208567519329231,"STXBP1/CDK5/RPH3A/BAIAP3/RAB3A/SYT7/SYT5/SYT13/KCNB1/SYT3/GNAI2/DOC2A/SYT17/SCAMP5/RPH3AL/ATP2A2/REST",17
"GO:0030307","positive regulation of cell growth","51/3787","166/18805",0.307228915662651,1.52559803512969,3.4155700497514,0.000771657822763078,0.025444401366372,0.0213627376196515,"CPNE6/L1CAM/LGI1/YAP1/RIMS1/SHTN1/MAP2K5/TGFB2/PRSS2/SLC44A4/ADAM17/RIMS2/CXCR4/MACF1/RUFY3/UNC13A/ANAPC2/SYT3/KRT17/USP47/KLHL22/SFRP2/TGFBR1/FN1/MAP1B/MAPT/IGF1/CDH4/CDC42/TEAD1/CPNE5/SYT17/EXOSC4/MLST8/TAF9B/AKT1/DISC1/CDKL5/RPTOR/MMP14/H3-3B/ADNP/ADAM10/SLC9A1/LIMK1/ITSN2/EGFR/SFRP1/MAPKAP1/UCN/RPS6KA3",51
"GO:0001657","ureteric bud development","34/3787","100/18805",0.34,1.68832849221019,3.46564133127921,0.000810400374540176,0.0265591302318903,0.0222986472497595,"FGF1/CITED1/TMEM59L/GREM1/FGF2/BMP7/DLG1/FGFR1/RARB/ROBO2/WNT2B/GREB1L/SDC4/SOX9/PBX1/FGFR2/WNT6/SMAD5/HOXB7/FOXC1/NPNT/MAGED1/GDNF/CALB1/PAX8/GZF1/RET/GPC3/SDC1/SFRP1/SPRY1/SMO/SALL1/HS3ST3B1",34
"GO:0031032","actomyosin structure organization","63/3787","215/18805",0.293023255813953,1.45505738726733,3.36986441722327,0.000813943017481715,0.0265591302318903,0.0222986472497595,"CORO2B/OBSL1/KCTD13/LPAR1/TESK1/SORBS1/TNNT1/WDR1/ANLN/VPS4A/ZEB2/OBSCN/PAK1/MET/LUZP1/PAK2/BRAF/EVL/APOA1/AKAP13/MYH10/PDGFRA/FLII/STMN1/EPB41L3/S100A10/SDC4/ITGB5/SYNPO/TGFBR1/CUL3/EPB41L5/BMP10/SRC/CDC42/ARHGEF10/MKKS/PPM1E/EPB41/ACTN2/TPM1/TGFB3/SYNPO2L/RHPN1/PDGFRB/ZYX/TNNT3/PROX1/MYOM1/TNFAIP1/TMEFF2/SLC9A1/TRPM7/FERMT2/LIMK1/ELN/S1PR1/CFLAR/SFRP1/NF2/CFL2/PXN/EPB41L4B",63
"GO:0010454","negative regulation of cell fate commitment","9/3787","15/18805",0.6,2.9794032215474,3.85108616795177,0.000823383104150056,0.0265901811726809,0.0223247171537593,"NKX6-2/SFRP2/TBX21/FZD7/MESP1/JAK3/SOSTDC1/LGALS1/STAT5A",9
"GO:0098693","regulation of synaptic vesicle cycle","9/3787","15/18805",0.6,2.9794032215474,3.85108616795177,0.000823383104150056,0.0265901811726809,0.0223247171537593,"ARHGDIA/LPAR1/SYN1/PLD1/PPP3R1/DNAJC5/RAB3B/C9orf72/PRKAR1B",9
"GO:0048511","rhythmic process","84/3787","303/18805",0.277227722772277,1.37662195054995,3.3188248102098,0.000860897301392246,0.0275565308599969,0.0231360498521283,"HUWE1/CDK5/GNA11/SLIT3/USP2/BMPR1B/IMPDH2/IGF1R/CHRNB2/SERPINF1/FXR1/ATG7/NR0B2/RORA/PTGDS/PPP1CB/TGFB2/OPN3/ADAMTS1/AMH/CSNK1D/ROGDI/TIMELESS/KDM5B/PPARA/NAMPT/KDM5A/NR1D1/SFPQ/SCN9A/PDGFRA/EGR1/NONO/ROBO2/THRAP3/KAT2B/ADCY1/ZFHX3/PTPRN/DHX9/PPP1CA/DNM1L/NTRK2/CYP1B1/RBM4/KDM2A/KAT5/NFYA/METTL3/ATOH7/SRC/STAT5B/NPR2/CCAR2/KMT2A/AHR/CRY1/GDF10/TGFB3/ADORA2A/NCOA2/MAGED1/PTEN/ID4/PROX1/NPAS2/ADNP/NHLH2/ID3/BHLHE41/CREB1/MMP2/EGFR/TNFAIP6/PRKAA2/CAVIN3/BHLHE40/OGT/PPARG/PML/RBM4B/PER3/PRKG1/ESR1",84
"GO:0032984","protein-containing complex disassembly","74/3787","261/18805",0.283524904214559,1.40789168834296,3.33219281739329,0.000862103758748506,0.0275565308599969,0.0231360498521283,"VILL/SPTAN1/GSN/GBA1/SPTBN4/MAP1S/MICAL2/SHFL/VPS16/KATNB1/SPTBN2/SH3GL1/WDR1/DMTN/ADD3/SMARCA4/MCOLN1/NAPA/SMARCC1/IGF1R/VPS4A/H2AC25/KIF5B/SMARCD3/CKAP5/MAP6D1/HSPA8/STMN2/EIF5A2/BNIP3/HDGFL3/SPTBN1/CALM1/UPF1/SH3GL2/FLII/STMN1/GSPT1/EIF5A/DDIT4/SNAP29/TTBK2/MTRFR/DNAJC6/WNK1/PIK3C3/PEX10/MAP1B/ATAD2B/PEX14/BMERB1/SVIL/CRACD/MID1IP1/IRAK3/ACTN2/OGFOD1/EPG5/SMARCC2/TPX2/ARID1A/LAMP2/TWF1/SCIN/ADD2/CHMP6/SH3BP1/ATP2A2/LIMA1/HEMK1/GABARAPL1/CFL2/RDX/UBQLN1",74
"GO:0008154","actin polymerization or depolymerization","56/3787","187/18805",0.299465240641711,1.4870461711823,3.36117517820953,0.000876335463807281,0.027786665784414,0.0233292676817267,"VILL/SPTAN1/CORO1A/NAA80/GSN/ARPC4/SPTBN4/MICAL2/SPTBN2/CYFIP2/WDR1/ABI2/DMTN/ADD3/FAM107A/CORO7/EVL/DLG1/KANK1/ARHGAP35/SPTBN1/DAAM2/BAIAP2/MSRB1/HIP1R/FLII/SSH1/NCK1/PRKCE/CAPZB/BIN1/SVIL/CRACD/CDC42EP3/HAX1/SSH2/MKKS/INF2/ACTN2/SPATC1L/FCHSD2/MLST8/CTTN/TWF1/PREX1/NCKAP1L/KANK2/SCIN/ADD2/SH3BP1/ELN/LIMA1/CDC42EP5/CFL2/RDX/ARPC5",56
"GO:0006497","protein lipidation","21/3787","53/18805",0.39622641509434,1.96753042932375,3.54197502135392,0.000878173954559294,0.027786665784414,0.0233292676817267,"CLIP3/GBA1/ZDHHC16/ALOX12B/WIPI2/ZDHHC8/WDR45/ATG7/NMT2/PORCN/PIK3C3/ZDHHC21/SVIP/ZDHHC20/ZDHHC2/ATG101/ATG10/GLUL/PPM1A/ZDHHC14/ZDHHC12",21
"GO:0048639","positive regulation of developmental growth","52/3787","171/18805",0.304093567251462,1.51002892320141,3.36439158941687,0.000894990420957872,0.0278996495962425,0.0234241271949299,"CPNE6/L1CAM/SPTBN4/SOX15/PPIB/YAP1/ACACB/RIMS1/EZR/SHTN1/FGF2/FGF9/RIMS2/CXCR4/MACF1/RUFY3/UNC13A/FGFR1/ANAPC2/SYT3/HOPX/FGFR2/TGFBR3/FN1/MAP1B/ATP8A2/MAPT/BMP10/IGF1/MEF2C/CDH4/STAT5B/YBX3/MKKS/RPS6KB1/CPNE5/SYT17/BMPR1A/GPAM/AKT1/DISC1/CDKL5/PROX1/ADNP/CHD7/IL7/LIMK1/ITSN2/CREB1/POU3F2/SMO/PIM1",52
"GO:0072073","kidney epithelium development","48/3787","155/18805",0.309677419354839,1.53775650144382,3.37581644532638,0.000895006254021722,0.0278996495962425,0.0234241271949299,"MTSS1/WWTR1/FGF1/CITED1/KLF15/YAP1/TMEM59L/GREM1/FGF2/BMP7/AQP11/DLG1/FGFR1/RARB/ROBO2/MAGI2/WNT2B/EPHA4/GREB1L/SDC4/SOX9/NOTCH2/PBX1/FGFR2/AMPD2/MEF2C/WNT6/EFNB2/SMAD5/HOXB7/FOXC1/NPNT/MAGED1/POU3F3/GDNF/CALB1/PECAM1/KANK2/PAX8/GZF1/RET/GPC3/SDC1/SFRP1/SPRY1/SMO/SALL1/HS3ST3B1",48
"GO:0031128","developmental induction","15/3787","33/18805",0.454545454545455,2.25712365268742,3.62949680701091,0.000895104480262529,0.0278996495962425,0.0234241271949299,"HIPK2/FGF1/FGF2/FGFR1/ROBO2/C12orf43/WNT2B/SOX9/MESP1/HIPK1/GDNF/FRS2/FZD5/SPRY1/SALL1",15
"GO:0072384","organelle transport along microtubule","32/3787","93/18805",0.344086021505376,1.70861833493758,3.44001612931517,0.000904091712815304,0.0280402702019202,0.0235421901455866,"RHOT2/MAP1S/AP3D1/HTT/AP3S2/MGARP/NEFL/KIF5B/KIF1A/KIF1C/TUBA1A/UCHL1/COPG2/AP3M2/AGTPBP1/UBB/AP3B2/MAP1B/MAPT/PEX14/CDC42/HSBP1/KIF1B/KIF13A/TRAK1/NDE1/KIF5A/BICD1/TMEM201/SUN1/RHOT1/RAB6A",32
"GO:1901888","regulation of cell junction assembly","76/3787","270/18805",0.281481481481481,1.39774472121977,3.30564898274676,0.000927687818389523,0.0286303654296077,0.0240376252449699,"POLDIP2/APLNR/THY1/VPS35/ICAM5/EFNB3/CYFIP2/PDLIM5/DMTN/NRXN2/CHRNB2/RTN4R/CC2D1A/SNAP25/ZDHHC8/SNCA/FAM107A/PTPRA/GREM1/LRFN5/MAP4K4/PTK2/FARP1/LRFN1/ADGRB1/MACF1/NCKIPSD/NRXN1/CLDN19/FGFR1/LDB1/LRRTM1/ROBO2/NEGR1/LRFN4/PDZD11/LIN7B/DOCK10/HOPX/LINGO2/S100A10/NTRK2/SDC4/LRFN3/LRP4/MAP1B/EPB41L5/PRICKLE1/MEF2C/SRC/CHD4/CASKIN1/RAPGEF2/FLRT3/NLGN3/GPM6B/PTEN/FLOT1/MMP14/ADNP/EPHB2/SLC9A1/FERMT2/UBE3B/FZD5/SEMA4A/DCLK1/SFRP1/THBS2/SLITRK2/OGT/ARHGAP33/IL1RAPL2/ACE2/LIN7C/LZTS1",76
"GO:0007214","gamma-aminobutyric acid signaling pathway","14/3787","30/18805",0.466666666666667,2.31731361675909,3.62598964396169,0.00095935017552571,0.0294623963219048,0.024736185898359,"GABRA2/GABBR2/GABRB3/GABRD/GABRA1/GABRG2/GABBR1/GABRA4/GNAI2/GABRG1/GABRB2/GABRA3/GABRE/PHF24",14
"GO:0051650","establishment of vesicle localization","60/3787","204/18805",0.294117647058824,1.46049177526833,3.32074508812273,0.000964984322955186,0.0294908623576305,0.0247600855548502,"DNM1/STXBP1/ATP13A2/F8A1/CDK5/TESK1/EXOC3/AP3D1/HTT/HGS/RAB7A/TRAPPC5/AP3S2/VPS4A/BAIAP3/SNAP25/TOR1A/DCTN1/KIFC2/SNCA/KIF5B/IKBKG/KIF1A/TRAPPC12/DNM3/KIF1C/SEPTIN5/RAB3A/CSNK1D/CADPS/TRAPPC1/ARL6/UNC13A/PDCD6/TRAPPC10/PDZD11/LIN7B/SNAP29/AP3M2/SDC4/AP3B2/FAM91A1/CUL3/PICALM/MKKS/KIF1B/TFG/KIF13A/TRAK1/NDE1/KIF5A/TANC2/EXOC6B/TRAPPC2B/RAB27A/AP1AR/SDC1/SNAP23/WDR11/LIN7C",60
"GO:0072163","mesonephric epithelium development","34/3787","101/18805",0.336633663366337,1.67161236852494,3.39843407317223,0.000988675209019749,0.0299229477512499,0.0251228579683279,"FGF1/CITED1/TMEM59L/GREM1/FGF2/BMP7/DLG1/FGFR1/RARB/ROBO2/WNT2B/GREB1L/SDC4/SOX9/PBX1/FGFR2/WNT6/SMAD5/HOXB7/FOXC1/NPNT/MAGED1/GDNF/CALB1/PAX8/GZF1/RET/GPC3/SDC1/SFRP1/SPRY1/SMO/SALL1/HS3ST3B1",34
"GO:0072164","mesonephric tubule development","34/3787","101/18805",0.336633663366337,1.67161236852494,3.39843407317223,0.000988675209019749,0.0299229477512499,0.0251228579683279,"FGF1/CITED1/TMEM59L/GREM1/FGF2/BMP7/DLG1/FGFR1/RARB/ROBO2/WNT2B/GREB1L/SDC4/SOX9/PBX1/FGFR2/WNT6/SMAD5/HOXB7/FOXC1/NPNT/MAGED1/GDNF/CALB1/PAX8/GZF1/RET/GPC3/SDC1/SFRP1/SPRY1/SMO/SALL1/HS3ST3B1",34
"GO:0031345","negative regulation of cell projection organization","56/3787","188/18805",0.297872340425532,1.47913635112282,3.31550677918691,0.00100735030675183,0.0301064940294893,0.0252769606696111,"LPAR1/INPP5J/CDK5/TESK1/THY1/FSTL4/CDK10/STX1B/EFNB3/EVI5L/TNR/SPP1/RTN4R/MAP4/KREMEN1/MGARP/FAT3/YAP1/B2M/EFNA1/DNM3/LUZP1/DAB1/CEP97/STMN2/EVL/NRXN1/KANK1/RUFY3/PTPRG/NEO1/ARHGAP4/PRAG1/EPHA4/LRP4/APOE/GFAP/DRAXIN/EFNB2/RAPGEF2/PPP3CA/MPHOSPH9/NEU4/PTEN/AKT1/DPYSL3/DENND5A/EPHB2/CRMP1/LIMA1/MDM2/SEMA3G/PMP22/CARM1/TBC1D30/RTN4RL1",56
"GO:0016188","synaptic vesicle maturation","13/3787","27/18805",0.481481481481481,2.39087912840223,3.63172811954011,0.00100915622445215,0.0301064940294893,0.0252769606696111,"STXBP1/ATP6V1F/ATP6V0C/ATP6V0D1/ATP6V1G2/RAB3A/ATP6V1A/ATP6V0A1/ATP6V1E1/ATP6V1H/PICALM/ZDHHC20/ZDHHC2",13
"GO:0060343","trabecula formation","13/3787","27/18805",0.481481481481481,2.39087912840223,3.63172811954011,0.00100915622445215,0.0301064940294893,0.0252769606696111,"RBP4/GREM1/ADAMTS1/CHAD/THBS3/TGFBR3/BMP10/MSX2/COL1A1/SLC40A1/MMP2/SFRP1/EGLN1",13
"GO:0001823","mesonephros development","35/3787","105/18805",0.333333333333333,1.65522401197078,3.38088481405411,0.00102538825381359,0.0304457697163136,0.0255618114457796,"FGF1/CITED1/TMEM59L/GREM1/FGF2/BMP7/DLG1/FGFR1/RARB/ROBO2/WNT2B/GREB1L/SDC4/SOX9/PBX1/FGFR2/WNT6/SMAD5/HOXB7/FOXC1/OSR2/NPNT/MAGED1/GDNF/CALB1/PAX8/GZF1/RET/GPC3/SDC1/SFRP1/SPRY1/SMO/SALL1/HS3ST3B1",35
"GO:1902018","negative regulation of cilium assembly","12/3787","24/18805",0.5,2.48283601795617,3.65011136332073,0.00103473330618853,0.0304640495582309,0.0255771589267829,"LPAR1/TESK1/CDK10/EVI5L/MAP4/YAP1/LUZP1/CEP97/MPHOSPH9/AKT1/LIMA1/TBC1D30",12
"GO:0007034","vacuolar transport","52/3787","172/18805",0.302325581395349,1.50124968527582,3.31622255076946,0.00103572905920242,0.0304640495582309,0.0255771589267829,"AP1G2/VPS28/MGRN1/ATP13A2/NAGPA/VPS51/AP3D1/VPS16/VPS35/HGS/RAB7A/MON1A/AP3S2/ANKFY1/NCOA4/VPS4A/VPS52/CACNG3/UEVLD/ATP6V0D1/VPS13C/SCARB2/HSPA8/DTX3L/TPCN2/ATP6V0D2/HSPA1A/VPS8/PIK3C3/VPS53/BIN1/SQSTM1/VPS41/VTI1A/C9orf72/NPC1/KIF13A/EPG5/TRAK1/LAMP2/VPS39/PLEKHF1/CCDC91/M6PR/UBXN6/CHMP6/HGSNAT/CACNG2/SLC30A3/VPS13A/VAMP7/NDFIP2",52
"GO:0071375","cellular response to peptide hormone stimulus","99/3787","369/18805",0.268292682926829,1.33225347304965,3.23680164766074,0.00105750334811309,0.0309591517566754,0.0259928393040882,"TSC2/PDK2/GNAS/NCL/SORBS1/AHCYL1/BLVRB/MAPK3/CYP11B1/SMARCC1/IGF1R/GRIA1/RAB31/MGARP/PKM/PTPRA/NTRK3/SLC27A4/PDE3B/MET/EPRS1/RAP1GDS1/NFE2L2/OSBPL8/GRB10/PDK4/PTK2/JAK1/DDR2/KANK1/LPIN2/EPHA5/BAIAP2/FGFR1/PIP4K2A/SIK2/PDGFRA/CPEB1/KAT2B/GNAI2/TYK2/CTSD/RHOQ/NCK1/SRD5A1/FLT1/EPHA4/SLC2A8/PDPK1/NTRK2/CYP1B1/RBM4/FGFR2/MAP1B/CUL3/IRS1/LYN/FOXO1/SOS2/SRC/SNX5/STAT5B/PHIP/ZFP36L1/RPS6KB1/PPP3CA/ACTN2/JAK3/GRB14/GPER1/NCOA2/CAV2/AKT1/PDGFRB/GNRHR2/EPHB2/AKT2/CRHR1/SLC9A1/NR4A3/SOCS7/AGTRAP/RET/EGFR/MDM2/CFLAR/GOT1/IDE/MAPKAP1/OGT/PPARG/ITGB3/PXN/NR1H4/STAT5A/PIK3C2A/NR4A2/MERTK/NUCKS1",99
"GO:0031102","neuron projection regeneration","23/3787","61/18805",0.377049180327869,1.87230257091776,3.42663349691945,0.00114423346000833,0.0331880677173712,0.0278642037020547,"PTPRF/THY1/FKBP1B/TNR/SPP1/IGF1R/RTN4R/KREMEN1/NEFL/MAP2K2/TNC/GAP43/BRAF/NEO1/MAPK8IP3/EPHA4/MAP1B/CSPG5/GFAP/ADM/MMP2/PRRX1/RTN4RL1",23
"GO:0032233","positive regulation of actin filament bundle assembly","23/3787","61/18805",0.377049180327869,1.87230257091776,3.42663349691945,0.00114423346000833,0.0331880677173712,0.0278642037020547,"MTSS1/LPAR1/TESK1/PAK1/BRAF/EVL/APOA1/S100A10/SDC4/SYNPO2/SYNPO/TGFBR1/CDC42/ARHGEF10/PPM1E/TPM1/TGFB3/SYNPO2L/FERMT2/LIMK1/SFRP1/NF2/PXN",23
"GO:0051054","positive regulation of DNA metabolic process","81/3787","293/18805",0.276450511945392,1.37276257648088,3.22928345897843,0.00114984784190248,0.0331972199517007,0.0278718877806776,"TMEM161A/ACTL6B/RUVBL2/KCTD13/ERCC1/TCP1/ACD/MAPK3/SMARCA4/PTPRC/SMARCC1/IGF1R/EPC1/BABAM2/NEK7/ENDOG/TRIM28/PNKP/FGF2/SMARCD3/HTR2A/RPS3/GFER/DPF2/RNF126/TIMELESS/CIZ1/FGFR1/H2AX/RIF1/MAPKAPK5/CDK2/UBE2N/XRCC1/DHX9/RUVBL1/YY1/DMAP1/PIAS4/CYP1B1/PTK6/TBX21/KAT5/IL6/CCT5/WDR48/BAX/HGF/CDC42/ACTB/BCL7A/BRPF3/INO80D/ATM/SMARCC2/KMT5B/PPP1R10/ARID1A/USP1/CCT4/AKT1/PDGFRB/CCDC117/NPAS2/TNFAIP1/TP53BP1/UCHL5/DPF3/INO80B/BAZ1A/TERF2/NFRKB/SHLD1/EGFR/CCT7/FBXO4/UCN/PML/SMARCA2/HMGB1/MAP2K7",81
"GO:1904263","positive regulation of TORC1 signaling","21/3787","54/18805",0.388888888888889,1.93109468063257,3.44068752117912,0.00116752690053515,0.0335530093204254,0.0281706031963986,"LAMTOR2/MIOS/WDR24/RRAGA/OTUB1/LARS1/SIK3/KLHL22/CSNK1A1/SEH1L/CUL3/RRAGC/SRC/WAC/RPS6KB1/LAMTOR5/GPR155/WDR59/AKT1/OGT/PIM1",21
"GO:0016049","cell growth","127/3787","492/18805",0.258130081300813,1.28178932634322,3.18049023361362,0.00117926835429567,0.0337356905920657,0.0283239796511198,"CPNE6/LTBP4/TMEM97/L1CAM/LHX2/NRCAM/G6PD/PLXNA1/CDK5/OLFM1/LAMTOR2/FSTL4/CCDC85B/SLIT3/FOXP1/CAPRIN2/TSPYL2/SPHK2/CYFIP2/PDLIM5/LGI1/TNR/SPP1/SMARCA4/RTN4R/FAM107A/YAP1/RIMS1/SHTN1/MAP2K5/GREM1/TGFB2/PRSS2/SGK1/SLC44A4/ENO1/TNC/ADAM17/RIMS2/CXCR4/MACF1/RGS4/PPARA/RUFY3/UNC13A/BCL6/CRKL/TOMM70/ANAPC2/SH3GL2/ARHGAP4/SYT3/KRT17/SPAG9/USP47/NRP2/KLHL22/HSPA1A/SORBS2/MEX3C/RAPH1/SFRP2/YY1/SOX9/CAMK2D/TGFBR1/FN1/MAP1B/MAPT/EPB41L5/PRICKLE1/BMP10/IGF1/APOE/CDH4/C9orf72/NPR2/CCAR2/CDC42/DRAXIN/PAK5/TEAD1/SLC9A6/CPNE5/SYT17/FLRT3/ATAD3A/NLGN3/EXOSC4/MLST8/TAF9B/CTTN/AKT1/DISC1/PAPPA2/CDKL5/RPTOR/MMP14/PRMT2/NDRG3/H3-3B/TMEM108/ADNP/ADAM10/IGFBPL1/TSC22D4/SLC9A1/CTDP1/LIMK1/ESR2/ITSN2/POSTN/OGFR/S100B/DCLK1/EGFR/SEMA3G/RASGRP2/SFRP1/MAPKAP1/RAB21/UCN/RPS6KA3/PML/SMARCA2/PRKG1/MEG3",127
"GO:1990138","neuron projection extension","51/3787","169/18805",0.301775147928994,1.49851641320431,3.26898695019774,0.0012027561705628,0.0342431222409891,0.0287500116500563,"CPNE6/L1CAM/LHX2/NRCAM/PLXNA1/CDK5/OLFM1/SLIT3/CYFIP2/TNR/RTN4R/RIMS1/SHTN1/RIMS2/CXCR4/MACF1/RUFY3/UNC13A/ANAPC2/SH3GL2/ARHGAP4/SYT3/SPAG9/NRP2/RAPH1/FN1/MAP1B/MAPT/PRICKLE1/APOE/CDH4/C9orf72/DRAXIN/SLC9A6/CPNE5/SYT17/FLRT3/NLGN3/CTTN/DISC1/CDKL5/TMEM108/ADNP/TSC22D4/LIMK1/ITSN2/POSTN/S100B/DCLK1/SEMA3G/RAB21",51
